Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,Attendance Status,Performance Category,Productivity Index,Work Efficiency,standardize mf
134108,Kaira Sanghvi,Finance,Auditor,96,78.7,79.53,4.9,81.63,39,4.4,10,Yes,Poor,Outstanding,59.86666667,2.093076923,Excellent
174649,Chirag Vasa,Sales,Sales Executive,83,74.01,81.97,3.4,86.9,38,3.5,8,No,Average,Good,53.47,2.286842105,Average
689338,Pihu Chaudhuri,IT,Software Engineer,65,81.27,92.81,4.4,82.43,46,4.7,17,No,Good,Average,50.22333333,1.791956522,Excellent
523061,Anika Sarna,Sales,Sales Executive,86,91.18,76.6,4.2,79.81,38,5,1,Yes,Poor,Good,60.46,2.100263158,Excellent
901936,Anaya Sodhi,Marketing,Content Strategist,68,92.45,91.79,3.9,78.59,48,3.4,13,No,Good,Average,54.78333333,1.637291667,Average
300537,Gatik Chakrabarti,Finance,Financial Analyst,74,82.98,99.96,3.8,97.7,54,3.3,4,No,Excellent,Average,53.59333333,1.809259259,Average
569817,Saira Dara,HR,HR Manager,68,87.95,78.03,4.5,73.83,40,4.6,29,No,Poor,Average,53.48333333,1.84575,Excellent
489553,Amira Kumer,IT,Data Analyst,83,62.79,96.12,4,76.85,40,4.6,12,No,Excellent,Good,49.93,1.92125,Excellent
995986,Shalv Buch,Finance,Financial Analyst,78,60.26,85.88,3.6,94.01,36,4.9,0,No,Average,Good,47.28666667,2.611388889,Excellent
370437,Amira Barad,HR,Recruitment Specialist,69,74.55,84.15,4,73.53,50,3.4,22,No,Average,Average,49.18333333,1.4706,Average
641341,Vaibhav Ram,HR,Employee Relations,61,70.9,93.47,3.4,95.23,46,4.9,27,No,Good,Average,45.1,2.070217391,Excellent
686344,Dhanush Dutta,IT,Cybersecurity Specialist,100,93.21,97.8,3.9,81.52,46,4.4,16,Yes,Excellent,Outstanding,65.70333333,1.772173913,Excellent
476946,Aayush Johal,HR,HR Manager,74,66.95,98.45,3.5,73.94,44,4.8,21,No,Excellent,Average,48.15,1.680454545,Excellent
642417,Farhan Agarwal,Sales,Sales Executive,55,70.8,77.84,4.8,87.54,48,4.5,28,No,Poor,Needs Improvement,43.53333333,1.82375,Excellent
455338,Ira Mani,Finance,Accountant,58,65.24,81.69,3.8,79.55,46,4.5,21,No,Average,Needs Improvement,42.34666667,1.729347826,Excellent
492243,Bhavin Gandhi,Sales,Sales Executive,59,93,86.3,3.8,80.47,55,3.7,4,No,Average,Needs Improvement,51.93333333,1.463090909,Average
135842,Anahi Sehgal,Finance,Accountant,50,78.98,88.34,4.9,96.02,49,3.3,15,No,Average,Needs Improvement,44.62666667,1.959591837,Average
356703,Anvi Johal,IT,Software Engineer,88,62.02,82.73,4.5,83.98,39,4.6,2,Yes,Average,Good,51.50666667,2.153333333,Excellent
118920,Vedika Dara,HR,Recruitment Specialist,77,85.98,77.34,5,91.68,46,4,0,No,Poor,Good,55.99333333,1.993043478,Excellent
105561,Tara Bal,Finance,Auditor,76,75.39,94.04,4.2,75.46,51,3.1,19,No,Good,Good,51.86333333,1.479607843,Average
425760,Navya Solanki,HR,Recruitment Specialist,68,80.11,86.73,3.9,90.48,41,4.8,5,No,Average,Average,50.67,2.206829268,Excellent
397069,Hansh Lanka,Finance,Auditor,100,80.29,94.48,3.9,93.66,55,4.3,22,Yes,Good,Outstanding,61.39666667,1.702909091,Excellent
150406,Ojas Issac,Sales,Account Manager,53,82.4,89.21,3.3,93.84,54,4.2,7,No,Average,Needs Improvement,46.23333333,1.737777778,Excellent
774763,Jhanvi Mahal,Sales,Sales Executive,87,75.97,83.78,3.1,87.26,46,3.7,9,No,Average,Good,55.35666667,1.896956522,Average
714313,Neelofar Cheema,Finance,Accountant,84,61.43,96.86,3.1,75.16,37,4.4,5,No,Excellent,Good,49.51,2.031351351,Excellent
991564,Umang Bath,Finance,Auditor,81,91.37,89.07,4,89.4,48,3.9,20,No,Average,Good,58.79,1.8625,Average
274295,Chirag Jhaveri,IT,Cybersecurity Specialist,76,76.35,85.76,4.8,85.23,43,4.5,1,No,Average,Good,52.38333333,1.982093023,Excellent
439231,Rasha Buch,HR,Employee Relations,77,73.63,86.19,3.9,78.49,37,3.6,16,No,Average,Good,51.51,2.121351351,Average
869777,Nishith Dara,IT,Cybersecurity Specialist,52,84.92,81.84,4.3,84,46,4.3,7,No,Average,Needs Improvement,47.07333333,1.826086957,Excellent
645354,Bhavin Singhal,Marketing,Marketing Executive,70,75.89,84.86,3.9,97.51,51,3.4,11,No,Average,Average,49.93,1.911960784,Average
441767,Pihu Soman,HR,HR Manager,84,87.54,80.8,4.5,89.24,47,3.7,6,No,Average,Good,58.68,1.898723404,Average
139995,Elakshi Sant,IT,Data Analyst,78,68.09,76.99,3.2,77.48,43,4.4,8,No,Poor,Good,49.76333333,1.801860465,Excellent
154629,Ahana  Kanda,Sales,Business Development,50,76.79,95.84,4.8,89.64,53,3.5,9,No,Excellent,Needs Improvement,43.86333333,1.691320755,Average
518607,Jayesh Bala,HR,Employee Relations,72,70.47,84.32,4.7,98.73,51,3.7,28,No,Average,Average,49.05666667,1.935882353,Average
228875,Ela Ghose,Sales,Sales Executive,50,79.26,92.74,4.2,99.48,37,4.9,3,No,Good,Needs Improvement,44.48666667,2.688648649,Excellent
440728,Hansh Badal,Finance,Accountant,91,74.97,82.44,4.9,82.18,44,3.1,3,No,Average,Outstanding,56.95666667,1.867727273,Average
814503,Mehul Maharaj,Marketing,Content Strategist,100,74.32,95,4.2,76.51,55,4,1,No,Excellent,Outstanding,59.50666667,1.391090909,Excellent
207810,Ayesha Dugal,Marketing,Content Strategist,74,70.93,81.05,3.5,92.34,50,3.7,1,No,Average,Average,49.47666667,1.8468,Average
671113,Vaibhav Banik,IT,Data Analyst,57,86.05,87.22,3.3,73.3,53,3.9,27,No,Average,Needs Improvement,48.78333333,1.383018868,Average
322000,Mamooty Kalita,Sales,Business Development,82,65.11,93.76,4.1,94.66,55,4.9,14,No,Good,Good,50.40333333,1.721090909,Excellent
939507,Ahana  Kapadia,IT,Cybersecurity Specialist,75,87.45,87,3.9,98.72,38,4,30,No,Average,Good,55.45,2.597894737,Excellent
851852,Charvi Goyal,HR,Recruitment Specialist,55,91.12,99.86,3.9,86.13,38,3.4,25,No,Excellent,Needs Improvement,50.00666667,2.266578947,Average
708380,Aarush Rau,HR,HR Manager,58,74.11,92.12,4.7,85.23,49,3.5,11,No,Good,Needs Improvement,45.60333333,1.739387755,Average
911947,Aaina Bath,Finance,Accountant,90,75.12,92.11,4.1,72.44,39,4.9,24,Yes,Good,Outstanding,56.40666667,1.857435897,Excellent
706670,Fateh Master,Sales,Account Manager,60,61.9,89.02,4.9,94.18,46,4.7,23,No,Average,Average,42.26666667,2.047391304,Excellent
902256,Vivaan Savant,IT,Software Engineer,100,76.01,77.34,4.9,82.52,46,4.5,14,Yes,Poor,Outstanding,60.30333333,1.793913043,Excellent
794499,Gatik Ramesh,Finance,Financial Analyst,64,86.28,96.12,4,80.18,35,4.1,23,No,Excellent,Average,51.42666667,2.290857143,Excellent
106054,Divyansh Taneja,Sales,Business Development,71,65.37,80.68,3.9,98.37,46,4.2,2,No,Average,Average,46.75666667,2.138478261,Excellent
451785,Fateh Chauhan,Finance,Auditor,95,81,87.11,4.4,70.09,43,3.7,16,No,Average,Outstanding,60.13333333,1.63,Average
266584,Nirvaan Shan,HR,Employee Relations,70,62.89,79.18,3.3,94.31,55,4.1,3,No,Poor,Average,45.39666667,1.714727273,Excellent
625909,Miraya Sastry,Finance,Financial Analyst,74,84.19,83.06,3.8,85.99,38,3.9,22,No,Average,Average,53.99666667,2.262894737,Average
257068,Adah Kumer,Marketing,Content Strategist,61,85.39,81.39,4.3,91.99,42,3.7,12,No,Average,Average,50.23,2.190238095,Average
614013,Darshit Kanda,Finance,Accountant,78,79.94,77.57,4,91.28,53,3.2,12,No,Poor,Good,53.98,1.722264151,Average
961711,Priyansh Sabharwal,Sales,Business Development,78,67.37,77.56,3.3,96.98,47,3.4,8,No,Poor,Good,49.55666667,2.063404255,Average
149976,Jayant Krish,Marketing,SEO Specialist,94,89.9,94.62,4.6,79.69,46,4.6,25,Yes,Good,Outstanding,62.83333333,1.732391304,Excellent
793928,Indrans Luthra,Marketing,Marketing Executive,74,80.06,82.16,4.7,90.64,50,4.1,2,No,Average,Average,52.92,1.8128,Excellent
149508,Badal Dâ€™Alia,Marketing,SEO Specialist,61,94.29,96.61,4.3,84.12,37,3.8,4,No,Excellent,Average,53.19666667,2.273513514,Average
228972,Alisha Maharaj,Sales,Account Manager,81,79.43,97.97,4.3,78.47,43,4,13,No,Excellent,Good,54.91,1.824883721,Excellent
363615,Riaan Dutta,Finance,Auditor,52,65.82,88.38,3.3,71.97,41,3.4,7,No,Average,Needs Improvement,40.37333333,1.755365854,Average
950003,Mehul Chaudry,HR,Employee Relations,62,63.61,99.6,3.6,74.46,49,4,3,No,Excellent,Average,43.07,1.519591837,Excellent
308395,Lakshay Chada,HR,Recruitment Specialist,76,82.21,75.3,4.6,77.43,38,3.7,1,No,Poor,Good,54.27,2.037631579,Average
538353,Kashvi Bumb,IT,Software Engineer,57,60.09,98.14,5,95.6,50,3.2,21,No,Excellent,Needs Improvement,40.69666667,1.912,Average
106528,Suhana Gour,IT,Cybersecurity Specialist,66,89.78,98.55,4.6,96.44,44,4.5,26,No,Excellent,Average,53.46,2.191818182,Excellent
642778,Jivika Karan,IT,Software Engineer,69,89.93,82.56,4.9,97.05,54,4.1,0,No,Average,Average,54.61,1.797222222,Excellent
794296,Pari Gola,Finance,Financial Analyst,61,66.56,85.89,4.3,99.75,53,3.3,18,No,Average,Average,43.95333333,1.882075472,Average
158214,Zain Banerjee,Marketing,Marketing Executive,87,65.39,95.04,4.6,93.22,51,4.5,16,Yes,Excellent,Good,52.33,1.827843137,Excellent
945273,Vardaniya Dey,Sales,Sales Executive,59,70.92,82.95,4.6,88.65,42,4.5,5,No,Average,Needs Improvement,44.84,2.110714286,Excellent
216921,Kismat Kant,HR,Employee Relations,81,81.49,88.19,3.8,77.48,48,3.4,9,No,Average,Good,55.43,1.614166667,Average
812942,Kashvi Ahuja,Finance,Accountant,77,72.56,86.28,5,73.47,35,3.3,5,No,Average,Good,51.52,2.099142857,Average
383779,Hrishita Guha,Finance,Financial Analyst,77,85.41,96.32,3.4,79.38,40,3.4,0,No,Excellent,Good,55.27,1.9845,Average
947172,Ritvik Kar,IT,Software Engineer,68,90.72,78.87,4.3,74.82,48,3.5,14,No,Poor,Average,54.34,1.55875,Average
360465,Kartik Randhawa,HR,Recruitment Specialist,80,90.9,79.01,4.2,92.52,37,4,4,No,Poor,Good,58.36666667,2.500540541,Excellent
982370,Aaina Chauhan,IT,Software Engineer,93,71.17,85.89,4.6,94.33,51,3.7,0,No,Average,Outstanding,56.25666667,1.849607843,Average
958725,Dhanuk Dutta,Finance,Accountant,92,61.93,89.57,3.4,80.95,37,3,13,No,Average,Outstanding,52.44333333,2.187837838,Average
288553,Fateh Yadav,Finance,Accountant,88,60.06,88.87,4.1,99.9,53,3.8,11,No,Average,Good,50.72,1.88490566,Average
955218,Madhup Grover,HR,Employee Relations,52,67.48,99.94,3.8,81.24,38,4.7,7,No,Excellent,Needs Improvement,41.09333333,2.137894737,Excellent
542988,Anika Rout,Sales,Account Manager,72,61,85.17,4.4,76.67,55,3.9,30,No,Average,Average,45.8,1.394,Average
276037,Nehmat Sarraf,IT,Cybersecurity Specialist,70,64.87,96.29,4.1,72.16,43,4.7,0,No,Excellent,Average,46.32333333,1.678139535,Excellent
451093,Divij Dhar,Finance,Financial Analyst,75,64.56,79.04,4.9,75.51,47,3.5,26,No,Poor,Good,48.15333333,1.606595745,Average
994891,Rania Kapadia,Sales,Sales Executive,99,74.47,93.27,3.5,89.08,55,4.1,18,Yes,Good,Outstanding,58.99,1.619636364,Excellent
761004,Himmat Walla,Marketing,Content Strategist,53,65.51,75.84,3.4,70.65,52,3.9,30,No,Poor,Needs Improvement,40.63666667,1.358653846,Average
267354,Divyansh Mane,Marketing,Content Strategist,81,88.09,96.21,5,70.4,36,4,2,No,Excellent,Good,58.03,1.955555556,Excellent
214673,Sahil Sodhi,Marketing,SEO Specialist,66,86.75,81.42,4.4,91.19,44,3.1,21,No,Average,Average,52.38333333,2.0725,Average
803478,Ahana  Bala,Marketing,SEO Specialist,65,74.19,96.86,4.8,77.15,43,3.6,24,No,Excellent,Average,47.99666667,1.794186047,Average
103367,Onkar Bedi,Marketing,SEO Specialist,92,79.7,91.54,4.8,91.91,35,3.7,30,No,Good,Outstanding,58.83333333,2.626,Average
964426,Kanav Mammen,Sales,Sales Executive,84,68.25,84.86,3.5,78.2,51,5,0,No,Average,Good,51.91666667,1.533333333,Excellent
487792,Veer Mannan,Marketing,Marketing Executive,81,91.98,98.62,4.6,78.97,35,3.9,16,No,Excellent,Good,59.19333333,2.256285714,Average
535918,Adira Raman,Finance,Accountant,83,84.46,95.99,3.1,76.63,41,3.4,21,No,Excellent,Good,56.85333333,1.86902439,Average
524534,Advika Shetty,IT,Software Engineer,88,81.96,96.31,3,71.65,45,3.1,3,No,Excellent,Good,57.65333333,1.592222222,Average
355764,Charvi Kara,IT,Data Analyst,59,92.38,87.85,4.7,80.24,51,4.8,21,No,Average,Needs Improvement,52.02666667,1.573333333,Excellent
829980,Adah Ravi,IT,Cybersecurity Specialist,70,70.16,83.93,3.1,89.11,51,3.1,21,No,Average,Average,47.75333333,1.747254902,Average
966986,Hridaan Soman,Marketing,Marketing Executive,69,68.07,98.6,3.8,72.8,48,3.9,30,No,Excellent,Average,46.95666667,1.516666667,Average
988349,Kartik Banik,Sales,Sales Executive,80,65.2,84.5,4.1,78.03,52,4.4,0,No,Average,Good,49.76666667,1.500576923,Excellent
834139,Lakshay Hans,Marketing,SEO Specialist,73,67.95,76.32,3.3,74.11,51,3.7,20,No,Poor,Average,48.08333333,1.453137255,Average
696050,Kiara Baria,HR,HR Manager,63,77.68,82.55,4.2,90.01,45,3.2,21,No,Average,Average,48.29333333,2.000222222,Average
166038,Anahi Rana,Marketing,Content Strategist,50,61.67,97.48,3.6,73.15,47,4.5,21,No,Excellent,Needs Improvement,38.42333333,1.556382979,Excellent
215684,Amira Bhattacharyya,Sales,Business Development,53,63.6,90.8,4.4,92.77,42,4,17,No,Good,Needs Improvement,40.33333333,2.208809524,Excellent
385606,Neelofar Singhal,HR,HR Manager,54,92.36,82.11,4,70.09,50,3.7,18,No,Average,Needs Improvement,50.12,1.4018,Average
172962,Pari Bora,Marketing,Content Strategist,84,67.44,79.15,4.8,70.8,48,4.7,19,No,Poor,Good,52.08,1.475,Excellent
394198,Heer Manda,Finance,Accountant,94,91.53,88.58,4.4,91,41,3.6,16,No,Average,Outstanding,63.31,2.219512195,Average
582316,Aradhya Rastogi,Sales,Business Development,51,60.44,99.05,4.7,71.23,42,3.3,4,No,Excellent,Needs Improvement,38.71333333,1.695952381,Average
911708,Prisha Ghose,Marketing,SEO Specialist,52,68.72,97.3,3.6,90.3,46,4.8,8,No,Excellent,Needs Improvement,41.44,1.963043478,Excellent
152176,Uthkarsh Chaudhari,Finance,Financial Analyst,60,75.4,82.03,4.6,76.18,45,3.4,25,No,Average,Average,46.66666667,1.692888889,Average
374439,Zaina Bhattacharyya,HR,Recruitment Specialist,50,63.52,75.13,4.4,71.86,41,3.4,21,No,Poor,Needs Improvement,39.30666667,1.752682927,Average
694891,Zain Samra,Sales,Account Manager,89,60.81,83.85,3,76.8,40,3.8,11,No,Average,Good,50.93666667,1.92,Average
406625,Nishith Rajagopal,HR,Recruitment Specialist,61,91.65,78.77,3.4,96.25,47,4.5,0,No,Poor,Average,52.01666667,2.04787234,Excellent
742879,Kavya Gara,HR,Employee Relations,54,90.6,75.48,3.2,81.24,44,3.5,28,No,Poor,Needs Improvement,49.26666667,1.846363636,Average
728778,Arnav Bhatnagar,Finance,Financial Analyst,100,76.12,85.91,4.5,97.24,53,4.4,15,Yes,Average,Outstanding,60.20666667,1.834716981,Excellent
950868,Ayesha Dave,Finance,Financial Analyst,66,70.86,91.27,3.2,74.12,49,3.2,4,No,Good,Average,46.68666667,1.512653061,Average
254544,Rati Loke,Sales,Account Manager,85,68.22,81.55,4.1,93.93,43,3.6,26,No,Average,Good,52.44,2.184418605,Average
318850,Farhan Chada,IT,Software Engineer,61,85.46,76.82,3.5,90.11,39,4.2,10,No,Poor,Average,49.98666667,2.310512821,Excellent
573370,Zeeshan Bajaj,Sales,Account Manager,90,60.8,80.94,3.3,99.48,49,4.6,2,Yes,Average,Outstanding,51.36666667,2.030204082,Excellent
940884,Nishith Rout,IT,Cybersecurity Specialist,74,81.45,97.57,3.2,79.58,46,4.6,12,No,Excellent,Average,52.88333333,1.73,Excellent
203931,Shalv Bajaj,IT,Data Analyst,52,87.45,82.72,4.5,86.22,39,4,13,No,Average,Needs Improvement,47.98333333,2.210769231,Excellent
642094,Sara Kaul,Marketing,Content Strategist,93,83.62,95.61,3.5,97.75,41,4.2,4,Yes,Excellent,Outstanding,60.04,2.384146341,Excellent
658286,Hansh Samra,IT,Cybersecurity Specialist,61,63.77,98.57,3.3,78.33,39,3.5,18,No,Excellent,Average,42.69,2.008461538,Average
705020,Jayan Tiwari,IT,Software Engineer,85,80.56,88.51,3.2,84.48,48,4.6,3,No,Average,Good,56.25333333,1.76,Excellent
582295,Myra Balasubramanian,HR,Recruitment Specialist,62,61.09,83.79,4.2,96.51,38,5,2,No,Average,Average,42.43,2.539736842,Excellent
776797,Khushi Soman,Sales,Sales Executive,63,73.03,84.32,4.9,93.75,42,3.5,21,No,Average,Average,46.97666667,2.232142857,Average
829898,Jiya Grover,Sales,Business Development,95,79.56,89.58,4.5,93.55,55,4.9,4,Yes,Average,Outstanding,59.68666667,1.700909091,Excellent
779862,Tiya Boase,Finance,Auditor,90,89.16,98.13,4.5,81.51,38,3.1,24,No,Excellent,Outstanding,61.22,2.145,Average
251680,Veer Ghose,Sales,Business Development,66,82.73,96.64,4.4,96.94,42,4.3,14,No,Excellent,Average,51.04333333,2.308095238,Excellent
521943,Nishith Devi,Marketing,Content Strategist,57,68.65,91.12,3.6,81.25,54,4.8,14,No,Good,Needs Improvement,43.08333333,1.50462963,Excellent
288123,Saanvi Sarkar,Finance,Accountant,54,77.79,87.8,4,72.05,39,4.2,3,No,Average,Needs Improvement,45.26333333,1.847435897,Excellent
902743,Ayesha Tata,IT,Software Engineer,79,81.86,94.45,4.4,80.84,40,4.8,20,No,Good,Good,55.08666667,2.021,Excellent
242992,Fateh Venkatesh,IT,Cybersecurity Specialist,59,70.76,76.73,3.8,83.76,50,4.4,19,No,Poor,Needs Improvement,44.52,1.6752,Excellent
818722,Mamooty Dasgupta,Finance,Financial Analyst,62,93.13,87.09,4.7,92.25,39,4.8,30,No,Average,Average,53.27666667,2.365384615,Excellent
984783,Nitara Sharaf,IT,Data Analyst,61,86.1,91.63,4.2,96.49,43,4.4,18,No,Good,Average,50.43333333,2.243953488,Excellent
189952,Nishith Koshy,HR,Recruitment Specialist,89,94.92,96.61,4.2,76.22,54,3.7,9,No,Excellent,Good,62.70666667,1.411481481,Average
645549,Neysa Ramakrishnan,Sales,Business Development,66,69.64,91.97,3.8,81.79,49,5,5,No,Good,Average,46.48,1.669183673,Excellent
774078,Lakshit Joshi,IT,Software Engineer,92,70,78.46,3.2,80.6,53,4,5,No,Poor,Outstanding,55.06666667,1.520754717,Excellent
529471,Nakul Chad,Sales,Business Development,94,60.02,95.15,4.8,98.34,45,3.3,19,No,Excellent,Outstanding,52.94,2.185333333,Average
459232,Sana Sura,Marketing,Marketing Executive,85,92.01,95.36,3.1,99.51,45,3.4,25,No,Excellent,Good,60.03666667,2.211333333,Average
292515,Dhanuk Kamdar,Sales,Sales Executive,73,72.48,85.09,4.5,76.91,38,4.2,10,No,Average,Average,49.99333333,2.023947368,Excellent
201265,Damini Date,Marketing,Content Strategist,89,70.39,88.22,3.9,73.09,50,3.5,13,No,Average,Good,54.43,1.4618,Average
845074,Krish Gopal,IT,Data Analyst,83,94,94.01,4.5,87.44,37,3.3,27,No,Good,Good,60.5,2.363243243,Average
834424,Mahika Bala,Marketing,SEO Specialist,66,69.98,87.31,3.7,80.38,35,3.1,9,No,Average,Average,46.56,2.296571429,Average
749957,Yashvi Shankar,Sales,Account Manager,95,89.63,88.48,3.4,94,43,3.3,4,No,Average,Outstanding,62.67666667,2.186046512,Average
328589,Kartik Ramakrishnan,Marketing,SEO Specialist,68,67.7,91.21,3.2,80.79,35,4.4,21,No,Good,Average,46.3,2.308285714,Excellent
281726,Uthkarsh Kakar,Finance,Financial Analyst,62,91.45,94.96,4.6,72.25,47,3.8,19,No,Good,Average,52.68333333,1.537234043,Average
304341,Gatik Sharaf,Sales,Account Manager,51,81.52,93.68,3.1,74.3,43,5,10,No,Good,Needs Improvement,45.20666667,1.727906977,Excellent
873474,Jivin Zachariah,Marketing,SEO Specialist,69,91.37,95.19,3.6,85.95,37,3.9,22,No,Excellent,Average,54.65666667,2.322972973,Average
888575,Indrajit Amble,HR,HR Manager,59,93.55,78.99,4.4,80.93,44,3.7,11,No,Poor,Needs Improvement,52.31666667,1.839318182,Average
261476,Zara Bahri,Marketing,SEO Specialist,97,91.43,85.54,4.6,70.77,36,4.9,18,Yes,Average,Outstanding,64.34333333,1.965833333,Excellent
663202,Stuvan Sahni,HR,Recruitment Specialist,56,64.45,98.82,3.8,94.33,42,3.7,11,No,Excellent,Needs Improvement,41.41666667,2.245952381,Average
277155,Alisha Tella,IT,Data Analyst,93,70.09,81.84,4.9,83.42,47,4.8,2,Yes,Average,Outstanding,55.99666667,1.774893617,Excellent
207126,Mohanlal Dayal,Finance,Accountant,76,64.75,99.45,4.5,72.12,50,4.9,26,No,Excellent,Good,48.41666667,1.4424,Excellent
210335,Anay Kar,HR,HR Manager,58,76.24,75.29,4.2,79.83,54,3.7,13,No,Poor,Needs Improvement,46.14666667,1.478333333,Average
480908,Khushi Rau,Marketing,SEO Specialist,72,87.36,82.37,4.5,87.96,39,3.3,20,No,Average,Average,54.62,2.255384615,Average
851215,Nishith Sehgal,Marketing,Marketing Executive,76,73.38,79.46,4.4,96.89,47,3.6,23,No,Poor,Good,51.26,2.061489362,Average
941004,Ishita Rajagopal,Finance,Financial Analyst,68,94.41,98.53,4.3,72.07,54,4.9,1,No,Excellent,Average,55.57,1.33462963,Excellent
161314,Manjari Sami,Marketing,Content Strategist,88,85.6,77.73,3.1,85.59,37,3.4,4,No,Poor,Good,58.9,2.313243243,Average
933801,Lakshay Apte,Sales,Account Manager,98,90.08,79.34,4,81.44,38,4.8,22,Yes,Poor,Outstanding,64.02666667,2.143157895,Excellent
668669,Tiya Acharya,IT,Data Analyst,65,74.33,79.89,4.9,91.16,40,5,21,No,Poor,Average,48.07666667,2.279,Excellent
803262,Divij Dada,IT,Data Analyst,86,69.84,78.65,4.8,92.09,49,3.8,0,No,Poor,Good,53.54666667,1.879387755,Average
263373,Badal Mangat,IT,Software Engineer,51,92.4,89.92,3.5,94.57,48,4.4,4,No,Average,Needs Improvement,48.96666667,1.970208333,Excellent
815582,Pihu Kunda,Finance,Accountant,86,65.99,98.44,4,70.44,53,3.4,28,No,Excellent,Good,51.99666667,1.329056604,Average
515014,Mahika Luthra,Marketing,Marketing Executive,74,69.59,82.61,4,86.9,35,3.2,17,No,Average,Average,49.19666667,2.482857143,Average
450579,Adah Majumdar,IT,Software Engineer,96,62.24,98.25,4.9,96.04,39,4.7,20,Yes,Excellent,Outstanding,54.38,2.462564103,Excellent
357862,Vardaniya Batta,IT,Cybersecurity Specialist,64,94.07,97.16,3.1,80.07,44,4.2,2,No,Excellent,Average,53.72333333,1.819772727,Excellent
729128,Heer Wali,Sales,Account Manager,97,91.15,80.17,4.4,97.97,40,4.7,30,Yes,Average,Outstanding,64.18333333,2.44925,Excellent
774019,Raghav Venkatesh,Sales,Sales Executive,52,66.57,98.54,4.2,76.19,39,4.6,13,No,Excellent,Needs Improvement,40.92333333,1.953589744,Excellent
648788,Manjari Dubey,IT,Cybersecurity Specialist,56,88.77,85.43,4.2,76.66,54,3.6,4,No,Average,Needs Improvement,49.65666667,1.41962963,Average
